S NO,GENERAL RANK,AGGREGATE MARK,COLLEGE CODE,BRANCH CODE,ALLOTTED COMMUNITY
4580,7308,183.0,5008,EY,BC
4581,7310,183.0,1211,BT,OC
4582,7311,183.0,1419,EC,OC
4583,7315,183.0,1315,ME,MBC
4584,7318,183.0,1219,ME,OC
4585,7319,183.0,4,AS,BC
4586,7321,183.0,2718,CS,BC
4587,7322,183.0,2007,CE,OC
4588,7324,183.0,1399,EC,OC
4589,7325,183.0,1321,PA,OC
4590,7326,183.0,2007,ME,BC
4591,7329,183.0,2711,FD,OC
4592,7330,183.0,2712,CS,MBC
4593,7331,183.0,1450,CS,BC
4594,7332,183.0,2007,CE,OC
4595,7335,183.0,1211,CS,OC
4596,7336,183.0,2,PM,OC
4597,7337,183.0,2377,ME,BC
4598,7339,183.0,1113,CS,BC
4599,7341,183.0,5008,EE,MBC
4600,7344,183.0,2726,EC,OC
4601,7345,183.0,3465,CS,OC
4602,7346,183.0,1,PT,OC
4603,7347,182.8,4,AS,BC
4604,7348,182.8,2005,IT,MBC
4605,7349,182.8,2718,CS,BC
4606,7350,182.5,2615,CS,BC
4607,7352,182.5,1210,CS,OC
4608,7353,182.5,2007,IM,MBC
4609,7355,182.5,1219,EE,OC
4610,7356,182.5,2615,CS,BC
4611,7357,182.5,1113,EE,OC
4612,7360,182.5,2,PM,OC
4613,7361,182.5,2005,EI,OC
4614,7362,182.5,2025,EE,OC
4615,7363,182.5,1211,CS,OC
4616,7365,182.5,2005,EI,OC
4617,7366,182.5,2718,CB,OC
4618,7367,182.5,1219,EE,OC
4619,7369,182.5,2718,IT,OC
4620,7370,182.5,2712,EE,OC
4621,7371,182.5,5008,CE,OC
4622,7372,182.5,2622,EC,OC
4623,7373,182.5,5008,EY,BC
4624,7374,182.5,5901,EC,OC
4625,7377,182.5,1,MN,MBC
4626,7378,182.5,2615,EC,OC
4627,7379,182.5,2711,CS,OC
4628,7381,182.5,2718,CS,BC
4629,7382,182.5,2723,CS,OC
4630,7383,182.5,5986,CS,OC
4631,7384,182.5,4960,EC,OC
4632,7388,182.5,2005,IT,BCM
4633,7389,182.5,2711,EC,OC
4634,7390,182.5,2005,IB,OC
4635,7393,182.5,5012,CC,MBC
4636,7394,182.5,1211,IT,OC
4637,7395,182.5,1,IE,MBC
4638,7396,182.5,4,PR,MBC
4639,7397,182.5,2,PP,OC
4640,7398,182.5,4,AU,MBC
4641,7399,182.5,4,AU,MBC
4642,7400,182.5,2702,IT,OC
4643,7401,182.5,5008,EY,BC
4644,7404,182.5,2007,EM,MBC
4645,7407,182.5,1422,CS,OC
4646,7410,182.5,2718,CS,BC
4647,7412,182.5,5008,EY,BC
4648,7413,182.5,1219,ME,OC
4649,7414,182.5,2711,FD,OC
4650,7415,182.5,2006,EE,SC
4651,7416,182.5,2007,ME,BC
4652,7422,182.5,2711,CS,OC
4653,7424,182.5,1315,CS,SC
4654,7425,182.5,2005,CE,OC
4655,7427,182.5,5008,CE,OC
4656,7431,182.5,4974,CE,OC
4657,7433,182.5,2005,IT,MBC
4658,7434,182.5,2006,AS,OC
4659,7435,182.5,5008,MG,OC
4660,7436,182.5,2007,CE,OC
4661,7437,182.5,2712,EE,OC
4662,7438,182.5,2005,EC,MBC
4663,7440,182.5,5008,EM,MBC
4664,7443,182.5,5008,EM,MBC
4665,7444,182.5,2718,CS,MBC
4666,7448,182.5,1219,EE,OC
4667,7449,182.5,2377,ME,BC
4668,7451,182.5,1113,CS,MBC
4669,7454,182.5,2025,CS,OC
4670,7455,182.5,2615,CS,MBC
4671,7459,182.5,1317,EC,OC
4672,7462,182.5,4960,EC,OC
4673,7463,182.5,2739,EC,OC
4674,7464,182.5,2377,ME,BC
4675,7465,182.5,2006,AS,OC
4676,7467,182.5,2615,EC,OC
4677,7468,182.5,2007,CH,BC
4678,7469,182.5,1113,EC,OC
4679,7471,182.5,2712,EE,OC
4680,7473,182.5,2615,EE,OC
4681,7474,182.5,2702,AG,OC
4682,7476,182.5,1315,CE,BC
4683,7479,182.5,1,MN,MBC
4684,7480,182.5,1,PT,OC
4685,7482,182.5,1450,IT,OC
4686,7483,182.5,2712,AD,BC
4687,7486,182.5,1315,ME,MBC
4688,7487,182.5,2005,EC,MBC
4689,7488,182.5,1315,CS,SC
4690,7491,182.5,1,GI,BCM
4691,7492,182.5,5008,EC,MBC
4692,7493,182.5,5008,IM,BCM
4693,7494,182.5,4,AS,BC
4694,7497,182.5,1,CE,SC
4695,7498,182.5,2719,CS,OC
4696,7501,182.5,2005,EI,OC
4697,7503,182.5,5008,ME,BC
4698,7505,182.5,2007,ME,BC
4699,7506,182.5,2006,MF,MBC
4700,7509,182.5,2007,ME,BC
4701,7511,182.5,1315,BM,MBC
4702,7513,182.5,2005,ME,OC
4703,7514,182.5,4,EM,SC
4704,7515,182.5,2739,CS,OC
4705,7516,182.5,1211,AL,OC
4706,7517,182.5,1211,CS,BC
4707,7518,182.5,4960,CS,OC
4708,7521,182.5,5910,BM,OC
4709,7522,182.5,5901,CS,OC
4710,7523,182.5,2007,CE,OC
4711,7524,182.5,2711,CS,OC
4712,7525,182.5,1211,CS,BC
4713,7530,182.5,2006,MY,OC
4714,7534,182.5,1219,BT,MBC
4715,7535,182.5,1317,CS,BC
4716,7537,182.5,4,IM,SC
4717,7541,182.5,2377,ME,BC
4718,7543,182.5,5986,CS,OC
4719,7545,182.5,4,MF,SC
4720,7546,182.5,2025,CS,OC
4721,7548,182.5,2718,IT,OC
4722,7552,182.5,2702,BT,OC
4723,7556,182.5,1118,AD,OC
4724,7557,182.5,2006,MS,BC
4725,7558,182.5,3011,CS,OC
4726,7559,182.5,1309,CS,OC
4727,7560,182.5,1315,CE,BC
4728,7562,182.5,1,CE,SC
4729,7563,182.5,2615,EC,OC
4730,7565,182.5,2005,EC,MBC
4731,7566,182.5,1450,CS,BC
4732,7568,182.5,2712,EC,MBC
4733,7569,182.5,1399,CS,OC
4734,7571,182.5,1419,CS,OC
4735,7574,182.5,2718,EC,OC
4736,7576,182.5,2608,CS,OC
4737,7578,182.5,5008,MG,OC
4738,7580,182.5,1399,CS,OC
4739,7582,182.5,2718,CS,BC
4740,7584,182.5,1211,CS,BC
4741,7585,182.5,4,EM,SC
4742,7587,182.5,1419,CS,OC
4743,7588,182.5,1419,CS,OC
4744,7589,182.5,1450,CS,BC
4745,7592,182.5,1304,CS,BC
4746,7593,182.5,1211,CS,BC
4747,7596,182.5,2601,BT,OC
4748,7598,182.5,2620,BT,OC
4749,7599,182.5,4,AS,BC
4750,7601,182.5,1419,AD,OC
4751,7602,182.5,2005,IB,OC
4752,7604,182.5,5008,MG,OC
4753,7605,182.5,1113,EC,OC
4754,7606,182.5,5008,MG,OC
4755,7607,182.5,1,IM,SC
4756,7608,182.5,1304,BM,OC
4757,7609,182.5,2,PM,OC
4758,7610,182.5,1211,AL,OC
4759,7612,182.5,5008,ME,BCM
4760,7613,182.5,5008,IM,MBC
4761,7614,182.5,2006,MF,MBC
4762,7615,182.5,1317,EC,OC
4763,7621,182.5,1,IM,SC
4764,7622,182.5,2718,CS,BCM
4765,7623,182.5,2,PM,OC
4766,7625,182.3,1399,CB,OC
4767,7626,182.3,1419,CS,OC
4768,7628,182.2,1310,IT,OC
4769,7631,182.2,2712,SE,OC
4770,7633,182.0,2712,EC,MBC
4771,7635,182.0,4974,EC,OC
4772,7636,182.0,2,PM,BC
4773,7637,182.0,2005,EC,MBC
4774,7638,182.0,4,PR,MBC
4775,7647,182.0,4,EI,SC
4776,7648,182.0,5910,CS,OC
4777,7649,182.0,2005,EE,MBC
4778,7650,182.0,1317,CS,BC
4779,7651,182.0,5008,CE,OC
4780,7652,182.0,2377,EC,MBC
4781,7653,182.0,5008,CE,OC
4782,7654,182.0,2005,EI,OC
4783,7657,182.0,4,AS,BC
4784,7658,182.0,1399,CS,OC
4785,7661,182.0,2007,EM,MBC
4786,7663,182.0,2706,CS,OC
4787,7664,182.0,5008,CM,MBC
4788,7665,182.0,2006,PR,OC
4789,7666,182.0,2377,ME,BCM
4790,7667,182.0,1317,CS,BC
4791,7668,182.0,1122,EC,OC
4792,7670,182.0,2718,CS,BC
4793,7671,182.0,1315,CS,SC
4794,7674,182.0,2005,EI,BC
4795,7679,182.0,2007,MF,OC
4796,7680,182.0,1,MA,MBC
4797,7683,182.0,2005,EI,BC
4798,7685,182.0,2711,CS,OC
4799,7686,182.0,2,FS,BCM
4800,7687,182.0,2719,CS,OC
4801,7688,182.0,2007,EE,BCM
4802,7690,182.0,5008,CE,OC
4803,7691,182.0,2005,ME,OC
4804,7692,182.0,1113,AD,OC
4805,7694,182.0,2718,EC,OC
4806,7695,182.0,1321,PA,OC
4807,7696,182.0,5008,CE,OC
4808,7697,182.0,2712,SE,OC
4809,7704,182.0,2712,EE,OC
4810,7706,182.0,2712,SE,OC
4811,7707,182.0,2005,IT,MBC
4812,7708,182.0,1422,CS,OC
4813,7709,182.0,1399,BM,OC
4814,7711,182.0,2718,IT,OC
4815,7712,182.0,2007,EY,BC
4816,7713,182.0,1231,EC,OC
4817,7715,182.0,2702,EC,OC
4818,7716,182.0,1315,BM,MBC
4819,7717,182.0,5008,CM,MBC
4820,7718,182.0,1450,EC,OC
4821,7720,182.0,2,CL,MBC
4822,7722,182.0,2005,CE,OC
4823,7726,182.0,2006,BS,MBC
4824,7729,182.0,5008,ME,MBC
4825,7731,182.0,5008,MG,OC
4826,7734,182.0,3803,CS,OC
4827,7736,182.0,2007,CH,BCM
4828,7737,182.0,2007,EY,BC
4829,7739,182.0,1516,EE,OC
4830,7740,182.0,2712,AE,OC
4831,7741,182.0,2005,EI,BC
4832,7742,182.0,2007,MF,OC
4833,7743,182.0,2718,IT,OC
4834,7744,182.0,2007,EY,BC
4835,7745,182.0,5901,EC,OC
4836,7748,182.0,1,MI,BC
4837,7750,182.0,2007,IM,BCM
4838,7753,182.0,2025,CS,OC
4839,7754,182.0,2712,ME,OC
4840,7755,182.0,2718,EC,OC
4841,7756,182.0,4,AS,BC
4842,7757,182.0,1118,EE,OC
4843,7758,182.0,2607,CS,OC
4844,7761,182.0,1419,CS,OC
4845,7764,182.0,2702,CS,OC
4846,7767,182.0,2712,EC,MBC
4847,7769,182.0,2739,EC,OC
4848,7772,182.0,2007,EY,BC
4849,7773,182.0,2006,CN,MBC
4850,7778,182.0,5008,CE,OC
4851,7779,182.0,2007,EY,BC
4852,7780,182.0,1216,CS,OC
4853,7783,182.0,1317,CS,BC
4854,7785,182.0,1,CE,SCA
4855,7786,182.0,5008,CE,OC
4856,7787,182.0,2007,EY,BC
4857,7788,182.0,1419,CS,OC
4858,7789,182.0,2007,EC,SC
4859,7790,182.0,1399,AD,OC
4860,7791,182.0,4971,CS,OC
4861,7794,182.0,2718,IT,OC
4862,7795,182.0,1211,CS,BC
4863,7797,182.0,5901,EC,OC
4864,7798,182.0,1,BY,SC
4865,7799,182.0,2615,EC,OC
4866,7806,182.0,2615,EE,OC
4867,7807,182.0,2006,CE,SC
4868,7808,182.0,2722,CS,OC
4869,7809,182.0,2608,AD,OC
4870,7813,182.0,2739,CS,OC
4871,7815,182.0,2377,ME,BC
4872,7816,182.0,1324,CS,OC
4873,7819,182.0,2007,EM,MBC
4874,7822,182.0,1112,CS,OC
4875,7823,182.0,1399,CS,OC
4876,7824,182.0,1317,EC,OC
4877,7826,182.0,2005,CE,OC
4878,7828,182.0,2,PP,OC
4879,7829,182.0,2718,IT,OC
4880,7831,182.0,3011,BT,OC
4881,7832,182.0,2712,ME,OC
4882,7833,182.0,4974,CS,OC
4883,7835,182.0,4,AS,BC
4884,7836,182.0,2005,EE,MBC
4885,7837,182.0,4,AS,BC
4886,7838,182.0,2007,CH,BC
4887,7839,182.0,2025,CS,OC
4888,7840,182.0,1317,CS,BC
4889,7841,182.0,5008,MF,OC
4890,7842,182.0,2702,CS,OC
4891,7844,182.0,4960,CS,OC
4892,7846,182.0,5008,CE,BC
4893,7849,182.0,1317,CS,BC
4894,7851,182.0,1311,AE,OC
4895,7852,182.0,2005,IB,OC
4896,7853,182.0,1211,CS,BC
4897,7854,182.0,1219,BT,BC
4898,7855,182.0,2718,IT,OC
4899,7856,182.0,2712,AD,BC
4900,7860,182.0,1317,CS,BC
4901,7861,182.0,2007,EE,MBC
4902,7862,182.0,1,IM,SC
4903,7866,182.0,1419,CS,MBC
4904,7870,182.0,2712,BT,BC
4905,7871,182.0,4960,CS,OC
4906,7872,182.0,2007,CE,OC
4907,7874,182.0,1211,CS,BC
4908,7875,182.0,1419,EC,OC
4909,7876,182.0,2007,CH,BC
4910,7877,182.0,2025,EC,OC
4911,7878,182.0,4974,EC,OC
4912,7880,182.0,1450,EC,OC
4913,7882,182.0,1399,CS,OC
4914,7883,182.0,2711,CS,OC
4915,7884,182.0,1304,CS,BC
4916,7887,182.0,1211,CS,BC
4917,7890,182.0,1450,EC,OC
4918,7892,182.0,1450,EC,OC
4919,7895,182.0,1,BY,SC
4920,7896,182.0,2712,BT,BC
4921,7900,182.0,1219,EE,OC
4922,7902,182.0,1399,AD,OC
4923,7904,182.0,4,EI,SC
4924,7906,182.0,2726,BM,OC
4925,7908,182.0,1219,CH,OC
4926,7909,182.0,2,PM,BC
4927,7910,182.0,4,PR,BCM
4928,7911,182.0,5008,EM,MBC
4929,7913,182.0,2007,MF,OC
4930,7916,182.0,1,IM,SC
4931,7918,182.0,1211,CS,BC
4932,7919,182.0,1113,CS,MBC
4933,7920,182.0,4,EM,SC
4934,7921,182.0,1304,AD,OC
4935,7922,182.0,1422,CS,OC
4936,7924,182.0,2712,BT,BC
4937,7926,182.0,1210,CS,OC
4938,7927,182.0,2377,EC,MBC
4939,7930,182.0,2006,AS,OC
4940,7931,182.0,1,MI,BC
4941,7932,182.0,2712,EC,MBC
4942,7936,182.0,4960,EE,OC
4943,7938,182.0,4,EC,ST
4944,7940,182.0,2005,IB,OC
4945,7941,182.0,4,AU,MBC
4946,7945,181.8,2718,EC,OC
4947,7946,181.8,1,IM,SC
4948,7953,181.5,1219,ME,OC
4949,7954,181.5,5008,IM,MBC
4950,7956,181.5,2615,EC,OC
4951,7958,181.5,1210,CS,OC
4952,7959,181.5,2718,IT,OC
4953,7960,181.5,2711,CS,OC
4954,7962,181.5,2615,EC,OC
4955,7963,181.5,2005,IT,BCM
4956,7966,181.5,4960,CS,OC
4957,7968,181.5,5008,EM,MBC
4958,7969,181.5,2711,CS,OC
4959,7970,181.5,2712,AE,OC
4960,7971,181.5,2712,AD,BC
4961,7972,181.5,4960,CS,OC
4962,7973,181.5,2005,EI,BC
4963,7974,181.5,2712,CS,MBC
4964,7975,181.5,5901,EC,OC
4965,7978,181.5,4971,CS,OC
4966,7980,181.5,2723,CE,OC
4967,7981,181.5,1210,AD,OC
4968,7982,181.5,2615,EC,OC
4969,7983,181.5,2735,CS,OC
4970,7984,181.5,2712,CS,MBC
4971,7985,181.5,2647,IT,OC
4972,7986,181.5,2764,EE,OC
4973,7987,181.5,2712,AE,OC
4974,7988,181.5,2615,EC,OC
4975,7989,181.5,5008,MG,BC
4976,7990,181.5,1419,IT,OC
4977,7991,181.5,2718,IT,OC
4978,7992,181.5,5901,CS,OC
4979,7993,181.5,2025,CS,MBC
4980,7995,181.5,1210,CS,OC
4981,7997,181.5,2006,BS,MBC
4982,7998,181.5,2712,EE,OC
4983,8000,181.5,4,RP,OC
4984,8002,181.5,2712,EE,OC
4985,8004,181.5,1399,CB,OC
4986,8006,181.5,2006,AS,OC
4987,8007,181.5,1315,CE,BC
4988,8010,181.5,1219,ME,OC
4989,8011,181.5,2718,IT,OC
4990,8012,181.5,1315,CE,BC
4991,8014,181.5,2615,EC,OC
4992,8015,181.5,5865,EC,OC
4993,8016,181.5,1,XC,OC
4994,8017,181.5,2006,ES,MBC
4995,8018,181.5,3011,IT,OC
4996,8019,181.5,1219,ME,OC
4997,8020,181.5,2712,BT,BC
4998,8021,181.5,1304,IT,OC
4999,8022,181.5,1,CM,SCA
5000,8023,181.5,1,IM,SC
5001,8024,181.5,2718,IT,OC
5002,8025,181.5,2007,CE,OC
5003,8026,181.5,5008,MF,OC
5004,8031,181.5,2712,EE,OC
5005,8035,181.5,5008,CS,SC
5006,8036,181.5,2711,CS,OC
5007,8037,181.5,4678,EC,OC
5008,8039,181.5,2006,PR,OC
5009,8040,181.5,1113,CS,BC
5010,8042,181.5,1,MI,MBC
5011,8043,181.5,2007,CE,OC
5012,8046,181.5,5008,MF,OC
5013,8047,181.5,2007,EE,MBC
5014,8049,181.5,4917,EE,OC
5015,8053,181.5,2615,CS,MBC
5016,8054,181.5,2,PM,BC
5017,8055,181.5,2712,EE,OC
5018,8056,181.5,2622,CS,OC
5019,8057,181.5,2006,EE,SC
5020,8058,181.5,1113,CS,BC
5021,8059,181.5,1399,BM,OC
5022,8060,181.5,1412,CS,OC
5023,8062,181.5,2718,IT,OC
5024,8063,181.5,1315,ME,MBC
5025,8064,181.5,2,PM,BC
5026,8066,181.5,2615,EE,OC
5027,8067,181.5,5008,MG,BC
5028,8071,181.5,2005,ME,OC
5029,8073,181.5,5008,MG,BC
5030,8074,181.5,1304,IT,OC
5031,8075,181.5,5008,IM,MBC
5032,8076,181.5,2622,EE,OC
5033,8077,181.5,2,PM,BC
5034,8079,181.5,1304,IT,OC
5035,8081,181.5,2712,EE,OC
5036,8083,181.5,4,AS,BC
5037,8084,181.5,2718,EC,OC
5038,8085,181.5,2764,EC,OC
5039,8086,181.5,4,PR,MBC
5040,8087,181.5,2007,EE,BCM
5041,8088,181.5,5008,EE,MBC
5042,8089,181.5,2006,MS,BC
5043,8090,181.5,1317,ME,OC
5044,8092,181.5,5901,CS,OC
5045,8095,181.5,2005,EI,BC
5046,8096,181.5,5008,MF,OC
5047,8097,181.5,4678,CS,OC
5048,8098,181.5,2615,EC,BC
5049,8099,181.5,2711,CS,OC
5050,8100,181.5,4974,EC,OC
5051,8102,181.5,3826,CS,OC
5052,8103,181.5,2609,CE,OC
5053,8104,181.5,2622,EC,OC
5054,8106,181.5,5910,ME,OC
5055,8107,181.5,1219,CH,OC
5056,8109,181.5,2712,CS,MBC
5057,8110,181.5,2007,EM,MBC
5058,8111,181.5,4020,EC,OC
5059,8112,181.5,5901,ME,OC
5060,8114,181.5,2,CL,MBC
5061,8114,181.5,1,XM,OC
5062,8117,181.5,2006,MT,OC
5063,8119,181.5,2718,IT,OC
5064,8120,181.5,5008,IM,MBC
5065,8121,181.5,4960,EC,OC
5066,8122,181.5,2652,ME,OC
5067,8124,181.5,2704,CS,OC
5068,8126,181.5,2615,EC,BCM
5069,8128,181.5,2718,AD,OC
5070,8130,181.5,4974,EE,OC
5071,8131,181.5,2710,CS,OC
5072,8133,181.5,2615,EC,BC
5073,8135,181.5,1211,CB,OC
5074,8136,181.5,1113,EC,OC
5075,8137,181.5,1450,CS,MBC
5076,8140,181.5,1219,CS,MBC
5077,8141,181.5,1,IM,SC
5078,8143,181.5,2,PM,BC
5079,8147,181.5,2712,SE,OC
5080,8148,181.5,2607,BT,OC
5081,8149,181.5,2006,BY,MBC
5082,8150,181.5,5008,MF,OC
5083,8151,181.5,4,AU,MBC
5084,8153,181.5,2723,BM,OC
5085,8154,181.5,2615,CS,MBC
5086,8155,181.5,1211,EC,OC
5087,8156,181.5,4,EM,SC
5088,8158,181.5,2007,CS,SC
5089,8161,181.5,2005,EI,BC
5090,8162,181.5,2718,IT,OC
5091,8164,181.5,5008,MF,OC
5092,8167,181.5,1399,IT,OC
5093,8171,181.5,1,IE,MBC
5094,8172,181.5,2006,CM,SC
5095,8174,181.5,1211,CS,BC
5096,8176,181.5,2718,EC,OC
5097,8178,181.5,2712,EE,OC
5098,8181,181.5,5008,MF,OC
5099,8182,181.5,1324,CS,OC
5100,8183,181.5,1315,CS,SC
5101,8184,181.5,5010,CS,OC
5102,8185,181.5,2007,EE,MBC
5103,8187,181.5,2712,EE,BC
5104,8188,181.5,1113,EC,OC
5105,8190,181.5,1399,CS,OC
5106,8191,181.5,1419,IT,OC
5107,8192,181.5,2006,MT,OC
5108,8193,181.5,1422,CS,OC
5109,8194,181.5,5008,MG,BC
5110,8197,181.5,1399,AD,OC
5111,8200,181.5,1315,ME,MBC
5112,8202,181.5,2712,AE,OC
5113,8203,181.5,1113,CS,BC
5114,8205,181.5,2712,CS,MBC
5115,8207,181.5,5901,EE,OC
5116,8211,181.5,2,PP,OC
5117,8214,181.5,1219,CS,MBC
5118,8216,181.5,2005,EI,BC
5119,8219,181.5,1219,IT,MBC
5120,8220,181.2,2006,TX,OC
5121,8223,181.2,2615,EC,BC
5122,8224,181.2,1422,MD,OC
5123,8225,181.0,2005,CE,OC
5124,8226,181.0,2712,CS,MBC
5125,8228,181.0,2615,EC,BC
5126,8229,181.0,2377,ME,BC
5127,8230,181.0,5008,MF,OC
5128,8231,181.0,2702,CS,OC
5129,8232,181.0,5530,CS,OC
5130,8233,181.0,5901,CS,OC
5131,8234,181.0,5901,CS,OC
5132,8235,181.0,2006,MF,MBC
5133,8236,181.0,2007,ME,MBC
5134,8238,181.0,2702,BT,OC
5135,8239,181.0,2711,IT,OC
5136,8240,181.0,2615,EC,BC
5137,8242,181.0,1,MN,MBC
5138,8243,181.0,5008,CN,OC
5139,8244,181.0,2702,IT,OC
5140,8245,181.0,4,AU,MBC
5141,8247,181.0,2005,CE,OC
5142,8248,181.0,1219,EE,OC
5143,8250,181.0,5008,EM,MBC
5144,8251,181.0,2711,CS,OC
5145,8252,181.0,2739,CS,OC
5146,8253,181.0,1399,CS,OC
5147,8255,181.0,4974,EC,OC
5148,8256,181.0,5008,CE,BC
5149,8258,181.0,1516,CS,OC
5150,8263,181.0,2712,EC,MBC
5151,8264,181.0,2712,CS,MBC
5152,8265,181.0,2005,EI,MBC
5153,8266,181.0,1,XC,OC
5154,8267,181.0,1211,IT,OC
5155,8268,181.0,2712,EE,BC
5156,8271,181.0,2712,EE,BC
5157,8272,181.0,3830,EE,OC
5158,8274,181.0,2005,EI,BC
5159,8276,181.0,2615,EC,BC
5160,8277,181.0,1211,AL,OC
5161,8278,181.0,1,MI,BC
5162,8280,181.0,2006,PR,OC
5163,8281,181.0,2711,EE,OC
5164,8282,181.0,1399,CS,BC
5165,8283,181.0,2,PP,OC
5166,8284,181.0,1219,IT,MBC
5167,8285,181.0,2712,EE,BC
5168,8286,181.0,2,PM,BC
5169,8287,181.0,2608,CS,OC
5170,8290,181.0,1399,CS,BC
5171,8292,181.0,2302,AG,OC
5172,8293,181.0,2653,CS,OC
5173,8294,181.0,2006,ES,MBC
5174,8295,181.0,1113,AD,OC
5175,8296,181.0,2007,CH,MBC
5176,8297,181.0,1321,PA,OC
5177,8298,181.0,2007,ME,BC
5178,8300,181.0,1315,ME,MBC
5179,8301,181.0,2007,CL,BC
5180,8303,181.0,2005,EE,MBC
5181,8304,181.0,2,PP,OC
5182,8305,181.0,2702,IT,OC
5183,8306,181.0,2006,EE,SC
5184,8307,181.0,5008,EY,BCM
5185,8308,181.0,1113,CS,BC
5186,8309,181.0,1399,AD,OC
5187,8310,181.0,2005,EE,MBC
5188,8312,181.0,5901,CS,OC
5189,8313,181.0,1211,CS,BC
5190,8317,181.0,1211,AL,OC
5191,8318,181.0,5008,CE,BC
5192,8319,181.0,1419,CS,BC
5193,8321,181.0,2007,ME,MBC
5194,8322,181.0,1399,CS,BC
5195,8323,181.0,2718,EC,OC
5196,8324,181.0,2007,CE,BC
5197,8327,181.0,5008,MF,OC
5198,8331,181.0,2007,ME,BC
5199,8332,181.0,2006,EE,SC
5200,8334,181.0,1309,CS,OC
5201,8335,181.0,2006,FY,OC
5202,8336,181.0,2712,CS,MBC
5203,8338,181.0,2718,EC,OC
5204,8339,181.0,2007,ME,BC
5205,8343,181.0,3830,AD,OC
5206,8346,181.0,2005,ME,OC
5207,8348,181.0,2718,IT,OC
5208,8350,181.0,2,CH,SC
5209,8351,181.0,2718,EC,OC
5210,8352,181.0,2007,CE,BC
5211,8353,181.0,5008,IM,MBC
5212,8354,181.0,1216,BM,OC
5213,8355,181.0,2005,ME,OC
5214,8356,181.0,1315,ME,MBC
5215,8357,181.0,2007,CH,BC
5216,8358,181.0,2006,PR,BC
5217,8359,181.0,1315,EC,SC
5218,8360,181.0,1219,ME,OC
5219,8361,181.0,2735,CS,OC
5220,8366,181.0,2718,EC,OC
5221,8368,181.0,2007,CE,BC
5222,8369,181.0,2712,EI,OC
5223,8370,181.0,2718,CS,MBC
5224,8371,181.0,1211,CS,BC
5225,8372,181.0,2377,EE,MBC
5226,8373,181.0,2007,EE,MBC
5227,8374,181.0,2006,PR,BC
5228,8379,181.0,5901,CS,OC
5229,8380,181.0,2711,CS,OC
5230,8381,181.0,5008,MF,OC
5231,8383,181.0,1399,EC,OC
5232,8384,181.0,5008,MF,OC
5233,8385,181.0,2615,EC,MBC
5234,8388,181.0,2712,EE,BC
5235,8389,181.0,5008,IM,MBC
5236,8390,181.0,1399,BM,OC
5237,8391,181.0,5008,IM,MBC
5238,8392,181.0,1317,IT,OC
5239,8394,181.0,2712,SE,OC
5240,8395,181.0,2702,CS,OC
5241,8397,181.0,2006,PR,BC
5242,8398,181.0,2,PM,BC
5243,8400,181.0,2006,MS,BC
5244,8401,181.0,5010,EC,OC
5245,8404,181.0,4960,EC,OC
5246,8405,181.0,4,AS,BC
5247,8407,181.0,2025,EE,OC
5248,8409,181.0,5008,EM,MBC
5249,8410,181.0,2006,AS,OC
5250,8411,181.0,2005,ME,OC
5251,8412,181.0,3011,BT,OC
5252,8417,181.0,2712,SE,OC
5253,8420,181.0,2007,EE,MBC
5254,8421,181.0,2,CL,MBC
5255,8422,181.0,2711,CS,OC
5256,8423,181.0,4,AU,SC
5257,8424,181.0,2711,CS,OC
5258,8428,181.0,1219,EE,OC
5259,8431,181.0,2005,ME,OC
5260,8432,181.0,1219,ME,OC
5261,8433,181.0,2007,CL,BC
5262,8434,181.0,2005,ME,OC
5263,8435,181.0,1,IM,SC
5264,8436,181.0,1,MN,BCM
5265,8437,181.0,3019,EC,OC
5266,8438,181.0,2718,IT,OC
5267,8439,181.0,2005,EE,MBC
5268,8440,181.0,2006,IY,BCM
5269,8441,181.0,1219,IT,MBC
5270,8442,181.0,2007,ME,MBC
5271,8444,181.0,2711,EC,OC
5272,8445,181.0,1,PT,OC
5273,8446,181.0,4,AU,MBC
5274,8447,181.0,5986,CS,OC
5275,8448,181.0,2615,EC,BC
5276,8450,181.0,1413,CS,OC
5277,8451,181.0,1419,CS,BC
5278,8453,181.0,1211,CS,BC
5279,8456,181.0,1112,CS,OC
5280,8458,181.0,1211,EC,OC
5281,8462,181.0,1219,IT,MBC
5282,8464,181.0,5008,MG,BC
5283,8465,181.0,1317,EC,OC
5284,8468,181.0,1422,CS,OC
5285,8472,181.0,1516,CS,OC
5286,8473,181.0,2718,IT,OC
5287,8476,181.0,1113,AD,OC
5288,8477,181.0,2615,EE,OC
5289,8480,181.0,2005,EE,MBC
5290,8481,181.0,2005,ME,OC
5291,8482,181.0,1516,CS,OC
5292,8483,181.0,2005,IB,OC
5293,8486,181.0,2006,AS,OC
5294,8487,181.0,5901,CS,OC
5295,8490,181.0,1321,MN,OC
5296,8493,181.0,1211,MZ,OC
5297,8494,181.0,1219,EE,OC
5298,8501,181.0,2718,IT,OC
5299,8502,181.0,1211,CB,OC
5300,8504,181.0,2006,AS,OC
5301,8506,181.0,5008,MG,BC
5302,8508,181.0,1211,CS,MBC
5303,8510,181.0,2006,EM,SC
5304,8512,181.0,2006,MS,BC
5305,8513,181.0,2006,BS,MBC
5306,8514,181.0,2615,EC,BC
5307,8515,181.0,4,IM,SC
5308,8516,181.0,1317,EC,OC
5309,8521,181.0,2712,CS,MBC
