S NO,APPLN NO,AGGREGATE MARK,GENERAL RANK,GOVT RANK,COLLEGE CODE,BRANCH CODE,ALLOTTED CATEGORY
600,298273,125,102365,8830,3843,ME,OC
601,327885,125,102366,8831,5901,ME,SCA
602,406479,125,102377,8834,3803,IT,MBC
603,335373,125,102378,8835,1013,EC,SC
604,274709,125,102405,8837,5904,AD,OC
605,372945,125,102410,8838,2360,EC,OC
606,347677,125,102417,8840,1422,ME,MBC
607,313750,125,102420,8841,2617,RM,OC
608,342320,125,102437,8842,3831,AD,BC
609,364895,125,102452,8843,2607,EE,BC
610,297738,125,102486,8847,2611,ME,OC
611,218845,125,102494,8848,1217,CS,BC
612,289278,125,102496,8849,3857,CE,OC
613,391695,125,102512,8850,1322,BM,BC
614,403518,125,102517,8851,4917,CS,SC
615,293353,125,102519,8852,1210,ME,BC
616,335023,125,102531,8853,2612,EC,OC
617,405878,125,102544,8854,3820,CE,OC
618,336991,125,102575,8858,1325,AD,MBC
619,247212,125,102618,8863,2302,CS,BCM
620,287742,125,102642,8865,5862,BM,BC
621,320500,125,102645,8867,1216,EC,SC
622,409122,125,102648,8869,1313,BM,OC
623,411091,125,102659,8869A,1319,CS,BC
624,325718,125,102678,8872,1405,EC,OC
625,305387,125,102680,8874,1122,CH,SC
626,295828,125,102687,8875,1126,CS,MBC
627,406303,125,102689,8876,2769,AD,MBC
628,353098,125,102691,8877,1412,ME,OC
629,277018,125,102709,8881,4933,EC,OC
630,382950,125,102715,8883,3810,CS,MBC
631,386833,125,102720,8884,3821,AG,OC
632,223311,125,102739,8889,2630,AD,BC
633,331289,125,102741,8890,3454,AG,BC
634,305545,125,102775,8892,1424,CS,BC
635,367565,125,102791,8893,1402,EE,OC
636,337439,125,102795,8894,3843,EC,SC
637,387998,125,102801,8896,2601,EE,BC
638,267737,125,102808,8897,1408,AL,BC
639,311751,125,102821,8899,2611,MC,OC
640,408383,125,102826,8902,1123,EC,BC
641,285240,125,102827,8903,2610,BT,MBC
642,291477,125,102828,8904,2761,CS,BC
643,358101,125,102847,8908,1110,IT,SC
644,315051,125,102853,8910,3831,AD,MBC
645,351258,124.5,102883,8916,5910,BM,MBC
646,379664,124.5,102892,8918,4964,AE,OC
647,387121,124.5,102904,8920,1126,AD,OC
648,380829,124.5,102909,8921,3465,CE,MBC
649,315732,124.5,102935,8923,4994,CS,MBC
650,394578,124.5,102974,8926,2683,AG,OC
651,304987,124.5,102985,8929,2357,AD,BC
652,243196,124.5,102988,8931,4978,CS,OC
653,267225,124.5,102999,8932,4023,EE,SC
654,368590,124.5,103015,8934,2659,IT,BC
655,386208,124.5,103016,8935,2354,ME,OC
656,307252,124.5,103031,8936,1222,EC,OC
657,273336,124.5,103054,8939,1517,CS,OC
658,343512,124.5,103062,8940,2761,IT,SC
659,275047,124.5,103124,8950,2749,EC,BC
660,349308,124.5,103136,8951,2707,ME,OC
661,242244,124.5,103153,8954,1316,CE,OC
662,312406,124.5,103170,8955,1412,CE,OC
663,281452,124.5,103186,8960,3846,AD,OC
664,348643,124.5,103214,8962,1509,EC,MBC
665,281480,124.5,103219,8964,5910,CE,OC
666,254007,124.5,103236,8965,2314,AD,BC
667,323736,124.5,103259,8966,2739,EC,SC
668,291591,124.5,103279,8970,5915,ME,MBC
669,388110,124.5,103293,8972,4956,CS,BC
670,376125,124.5,103306,8974,2665,CS,SC
671,347600,124.5,103312,8975,2633,CS,SC
672,324753,124.5,103313,8976,1303,AD,OC
673,262083,124.5,103319,8978,3801,CS,BC
674,276675,124.5,103329,8979,4917,CD,BC
675,314171,124.5,103368,8984,2607,TX,MBC
676,215765,124.5,103386,8987,1307,BM,MBC
677,295082,124.5,103405,8990,1313,CS,OC
678,383040,124.5,103415,8991,1409,BT,BC
679,366814,124.5,103480,8995,2360,AD,MBC
680,333181,124.5,103485,8996,3464,CE,MBC
681,299340,124.5,103584,9003,3811,CS,MBC
682,342964,124.5,103602,9007,1237,EC,MBC
683,336982,124.5,103630,9008,2621,CB,MBC
684,319377,124.5,103644,9009,2708,ME,BC
685,350553,124.485,103649,9010A,3811,BM,BC
686,348404,124,103662,9012,2611,EC,BC
687,360522,124,103676,9014,3811,CS,BC
688,363092,124,103681,9016,2752,EE,MBC
689,244355,124,103684,9017,2636,EE,BC
690,336986,124,103693,9019,2611,BM,BC
691,301875,124,103701,9021,4680,CE,OC
692,284092,124,103720,9023,3795,EC,BC
693,368496,124,103726,9024,2624,BT,SC
694,239804,124,103735,9026,1243,CS,OC
695,377746,124,103776,9032,5502,ME,OC
696,341235,124,103787,9033,5,CZ,OC
697,327249,124,103795,9034,1150,BM,OC
698,230035,124,103808,9036,2651,FT,MBC
699,308694,124,103813,9037,1230,CS,MBC
700,308242,124,103863,9040,2611,CI,MBC
701,388103,124,103889,9042,2749,AD,BC
702,330432,124,103944,9047,2767,AD,MBC
703,347087,124,103948,9048,2736,EE,OC
704,302503,124,103963,9051,1304,CE,OC
705,222726,124,103968,9052,3829,EE,BC
706,272949,124,104008,9056,4676,ME,OC
707,386601,124,104016,9058,1237,AD,BC
708,316173,124,104020,9059,2648,EC,BC
709,262376,124,104021,9060,1324,ME,BC
710,390309,124,104027,9061,5913,CS,BC
711,376863,124,104047,9064,4933,CS,BC
712,319304,124,104061,9065A,2716,TX,MBC
713,333595,124,104088,9068,3701,EE,OC
714,354554,124,104155,9078,5832,CE,OC
715,286874,124,104174,9081,3810,EI,OC
716,258630,124,104202,9082,2725,ME,OC
717,361039,124,104207,9084,3018,EC,OC
718,239627,124,104208,9085,4917,AM,MBC
719,314916,124,104216,9087,3852,EC,MBC
720,338544,124,104218,9088,1405,CS,SC
721,331409,124,104227,9090,3807,IT,BC
722,379367,124,104229,9092,1228,BM,MBC
723,284624,124,104231,9093,4941,EC,BC
724,213992,124,104255,9095,4980,EC,BC
725,314942,124,104261,9096,1127,BT,BC
726,354246,124,104273,9097,4949,EC,OC
727,290535,124,104274,9098,4946,ME,OC
728,376295,124,104294,9100,2632,EC,SC
729,276234,124,104321,9101,2711,CH,MBC
730,329993,124,104347,9104,1420,AD,OC
731,257464,124,104357,9105,1013,XM,OC
732,277309,124,104371,9107,5022,EE,OC
733,338243,124,104396,9109,1434,EC,OC
734,336594,124,104397,9110,3805,BM,BC
735,346935,124,104419,9114,1437,CS,SC
736,240117,124,104426,9115,1517,IT,BC
737,335754,124,104428,9116,5832,EE,MBC
738,404468,123.835,104447,9122,1317,ME,MBC
739,317053,123.5,104457,9125,5,CH,BC
740,344843,123.5,104464,9126,2611,EE,OC
741,252707,123.5,104465,9127,2768,CS,BC
742,322543,123.5,104474,9128,1118,AD,SC
743,273276,123.5,104478,9129,3812,CS,MBC
744,230900,123.5,104492,9132,2776,AU,OC
745,363134,123.5,104505,9134,3905,EC,SC
746,373427,123.5,104509,9135,1523,CS,BC
747,358105,123.5,104511,9136,2749,EC,MBC
748,217363,123.5,104545,9137A,1222,CS,BC
749,371389,123.5,104570,9139,1430,CS,OC
750,289169,123.5,104621,9150,1512,CS,MBC
751,252579,123.5,104625,9152,1226,EC,BC
752,294974,123.5,104646,9154,4974,ME,BC
753,295130,123.5,104659,9156,5,MM,OC
754,333955,123.5,104676,9157,2717,EC,OC
755,342028,123.5,104686,9158,2302,ME,OC
756,390144,123.5,104701,9160,2707,AD,BC
757,242409,123.5,104704,9161,1101,CS,OC
758,300168,123.5,104727,9164,2713,CE,OC
759,332853,123.5,104732,9165,1207,IT,MBC
760,323023,123.5,104739,9166,2656,ME,BC
761,239830,123.5,104743,9167,3811,ME,OC
762,345030,123.5,104746,9168,2611,PH,MBC
763,290399,123.5,104749,9169,2707,AD,BC
764,338010,123.5,104760,9171,1412,AD,BC
765,275681,123.5,104785,9173,2716,IT,OC
766,357181,123.5,104787,9174,4959,CS,MBC
767,321405,123.5,104793,9176,4976,CS,OC
768,314403,123.5,104887,9185,5865,EC,BC
769,297212,123.5,104891,9186,3011,ME,MBC
770,409404,123.5,104912,9191,2625,CS,SC
771,387167,123.5,104930,9192,1207,AD,BC
772,291729,123.5,104944,9193,5904,EE,OC
773,391678,123.5,104976,9198,2640,EC,OC
774,355202,123.5,104977,9199,2634,ME,BC
775,243832,123.5,104981,9200,1149,AD,SC
776,353849,123.5,104994,9201,4993,CS,MBC
777,352494,123.5,105020,9204,4949,MU,OC
778,386743,123.5,105034,9205,2753,AD,BC
779,369371,123.5,105080,9210,5532,EC,BC
780,274323,123.5,105102,9212,2762,CS,MBC
781,279149,123.5,105119,9213,2747,CS,BC
782,251641,123.5,105123,9215,1202,EC,BC
783,291441,123.5,105132,9218,2711,EE,SC
784,291346,123.5,105137,9219,1605,CS,SC
785,358242,123.5,105168,9223,2614,TX,OC
786,343354,123.5,105197,9229,2729,ME,OC
787,365861,123.5,105199,9230,2736,EE,MBC
788,219574,123.5,105223,9233,5865,CE,BC
789,250113,123.5,105229,9235,2608,EC,SC
790,359663,123.5,105238,9238,1442,CS,BC
791,328764,123.5,105247,9243,3817,CE,MBC
792,347457,123.19,105260,9248,2715,CE,OC
793,260485,123,105266,9249,1233,AD,MBC
794,323066,123,105328,9258,3795,EE,BC
795,365490,123,105365,9262,2607,ME,OC
796,353283,123,105377,9265,2624,CH,SC
797,284898,123,105455,9276,2755,IT,BCM
798,368644,123,105465,9278,3786,MZ,OC
799,386253,123,105466,9279,2611,CH,OC
800,349246,123,105556,9286,2360,AD,SC
801,344488,123,105582,9289,2641,EC,MBC
802,202156,123,105602,9293,1241,CS,BC
803,200338,123,105616,9295,2769,CS,SC
804,408943,123,105643,9298,3786,BM,BC
805,269045,123,105648,9300,5862,AU,OC
806,268313,123,105660,9304,3454,BM,BC
807,369623,123,105662,9305,2769,CS,BCM
808,297648,123,105665,9306,3814,CS,OC
809,254183,123,105683,9308,1452,CS,MBC
810,211937,123,105699,9310,2727,CS,SC
811,411716,123,105700,9311,3829,EE,MBC
812,276303,123,105702,9312,2623,AD,BC
813,301070,123,105709,9314,5986,ME,MBC
814,313356,123,105710,9315,2729,EC,SC
815,287419,123,105756,9318,1230,CS,BC
816,293547,123,105757,9319,2739,EC,SC
817,216762,123,105795,9325,1316,CS,BC
818,306292,123,105833,9332,2715,EC,SCA
819,329313,123,105837,9334,3701,AL,BC
820,204492,123,105846,9336,5009,ME,BC
821,239123,123,105859,9338,1114,EE,SC
822,359065,123,105868,9342,2646,CS,MBC
823,373055,123,105869,9343,5865,EE,BC
824,333857,123,105874,9344,2610,EE,BC
825,339465,123,105876,9346,4957,IT,MBC
826,281595,123,105898,9348,4960,CE,BC
827,363219,123,105907,9350,2643,EE,MBC
828,336444,123,105912,9352,1210,ME,MBC
829,276509,123,105929,9354,2638,EC,BC
830,210505,123,105963,9363,1316,MZ,BC
831,242865,123,105971,9366,5919,CS,BC
832,303072,122.5,105979,9369,1512,CS,SC
833,285432,122.5,105981,9370,3806,ME,BC
834,296370,122.5,105989,9371,2769,CB,BC
835,372704,122.5,105992,9373,2734,AD,SCA
836,301837,122.5,106009,9374,2711,CH,MBC
837,351319,122.5,106017,9377,3926,ME,OC
838,307791,122.5,106021,9378,1316,AO,OC
839,258952,122.5,106022,9379,2761,AD,OC
840,228699,122.5,106025,9380,1518,CS,BC
841,329945,122.5,106075,9389,2744,CE,BC
842,334207,122.5,106089,9392,4994,ME,OC
843,214867,122.5,106092,9393,1324,AD,SC
844,208375,122.5,106099,9395,4670,BM,OC
845,344244,122.5,106116,9399,2345,AG,BC
846,340325,122.5,106145,9403,3786,BM,MBC
847,350764,122.5,106153,9405,2768,EC,OC
848,322246,122.5,106163,9409,3809,EC,OC
849,281566,122.5,106179,9412,4999,AD,BC
850,333932,122.5,106208,9418,3820,CS,OC
851,350842,122.5,106216,9419,1510,CS,MBC
852,405956,122.5,106219,9421,2706,EE,SC
853,228549,122.5,106238,9424,5,EC,BC
854,411736,122.5,106254,9426,4962,CE,BC
855,274189,122.5,106271,9430,2673,EC,MBC
856,233839,122.5,106277,9431,2367,CS,BC
857,326767,122.5,106284,9432,5703,CE,OC
858,300231,122.5,106287,9434,1519,CS,MBC
859,278404,122.5,106297,9436,4020,GI,MBC
860,345892,122.5,106339,9440,2761,SC,OC
861,321603,122.5,106360,9443,3829,CS,BC
862,259524,122.5,106367,9445,2737,EC,OC
863,336430,122.5,106395,9448,1420,AD,BC
864,246433,122.5,106404,9449,1407,CS,MBC
865,349392,122.5,106495,9460,1426,CS,MBC
866,298345,122.5,106525,9461,2611,CY,BC
867,336612,122.5,106541,9466,5914,CS,OC
868,371705,122.5,106549,9467,2715,ME,BC
869,266030,122.5,106559,9470,2769,FD,BC
870,345663,122.5,106564,9471,4978,BM,BC
871,284496,122.5,106593,9476,4675,CS,MBC
872,210877,122.5,106602,9478,2354,CS,BC
873,387911,122.5,106612,9481,2659,CE,OC
874,318451,122.5,106622,9483,2718,MZ,SC
875,326921,122.5,106642,9484,2611,MC,MBC
876,363133,122.5,106645,9485,4996,CS,BC
877,321301,122.5,106663,9487,3018,EC,BC
878,253790,122.5,106688,9489,2708,ME,BC
879,247081,122.5,106700,9491,3812,EC,OC
880,291218,122.5,106708,9492,1149,ME,OC
881,267837,122.5,106716,9494,1437,IT,BC
882,342686,122.5,106739,9497,1434,EC,MBC
883,342235,122.5,106746,9499,3011,CE,MBC
884,345829,122.5,106756,9501,3817,EE,BC
885,369875,122,106780,9506,4999,EC,OC
